source,bucket,provider_type,name,address,area,lat,lng,phone,website,rating,reviews,hours_json,pet_policy,unclaimed_on_google,external_source,external_id
serpapi,provider,groomer,DOG SPOT (ex-SABUESOS),"Gdor. Marcelino Ugarte 1999, B1636 Olivos, Provincia de Buenos Aires, Argentina","Vicente Lopez, Buenos Aires",-34.5158379,-58.49538,+54 11 4711-0113,http://www.dogspot.com.ar/,4.5,277,"{""jueves"": ""9 a.m.–8 p.m."", ""viernes"": ""9 a.m.–8 p.m."", ""sábado"": ""9 a.m.–8 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–8 p.m."", ""martes"": ""9 a.m.–8 p.m."", ""miércoles"": ""9 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bcb13b6447a1dd:0x68d3189d88f8f4e8
serpapi,provider,groomer,Yinyer World,"Nicolás Avellaneda 1444, B1602 Florida, Provincia de Buenos Aires, Argentina","Vicente Lopez, Buenos Aires",-34.5258952,-58.4861468,+54 11 5095-2835,http://www.yinyerworld.com.ar/,5,9,"{""jueves"": ""9 a.m.–5 p.m."", ""viernes"": ""9 a.m.–5 p.m."", ""sábado"": ""9 a.m.–5 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–5 p.m."", ""martes"": ""9 a.m.–5 p.m."", ""miércoles"": ""9 a.m.–5 p.m.""}",,,serpapi_gmaps,0x95bcb750041c2ca7:0xf37a401613c0299c
serpapi,provider,shop,Zimba pet store,"Cap. Justo G. de Bermúdez 2699, B1638 Vicente López, Provincia de Buenos Aires, Argentina","Vicente Lopez, Buenos Aires",-34.507852799999995,-58.5069726,+54 11 3909-8454,https://instagram.com/zimbapet?igshid=OGQ5ZDc2ODk2ZA==,4.6,59,"{""jueves"": ""10 a.m.–6 p.m."", ""viernes"": ""10 a.m.–6 p.m."", ""sábado"": ""10 a.m.–2 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–6 p.m."", ""martes"": ""10 a.m.–6 p.m."", ""miércoles"": ""10 a.m.–6 p.m.""}",,,serpapi_gmaps,0x95bcb17bde123dbd:0x2549ff75f220f752
serpapi,provider,shop,+ KOTITA,"Av. Maipú 1050, B1602 Vicente López, Provincia de Buenos Aires, Argentina","Vicente Lopez, Buenos Aires",-34.522821199999996,-58.480826799999996,+54 11 2514-6260,,3.6,26,"{""jueves"": ""9 a.m.–8 p.m."", ""viernes"": ""9 a.m.–8 p.m."", ""sábado"": ""9 a.m.–8 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–8 p.m."", ""martes"": ""9 a.m.–8 p.m."", ""miércoles"": ""9 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bccbaa979f1aa3:0x86d57d0b376acc8a
serpapi,provider,shop,Guardería y Peluquería Canina Tigre,"Chile 1861, B1648 Tigre, Provincia de Buenos Aires, Argentina","Tigre, Buenos Aires",-34.4348562,-58.583318299999995,+54 11 6466-0065,https://www.instagram.com/peluqueriacaninatigre?igsh=MWZjbTBrZHY4MThudQ%3D%3D&utm_source=qr,4.9,40,"{""jueves"": ""8 a.m.–6 p.m."", ""viernes"": ""8 a.m.–6 p.m."", ""sábado"": ""9 a.m.–4 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""8 a.m.–6 p.m."", ""martes"": ""8 a.m.–6 p.m."", ""miércoles"": ""8 a.m.–6 p.m.""}",,,serpapi_gmaps,0x95bca58af1e265b5:0xe4a0280b0ae3a72e
serpapi,provider,groomer,Peluquería canina Ecopets de Yor Kallaur,"Solís 4, B1648 Tigre, Provincia de Buenos Aires, Argentina","Tigre, Buenos Aires",-34.426791099999996,-58.5665893,+54 11 6269-0932,https://www.neocita.com/pelucaninaecopets,5,33,"{""jueves"": ""8 a.m.–4 p.m."", ""viernes"": ""8 a.m.–4 p.m."", ""sábado"": ""8 a.m.–1 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""8 a.m.–4 p.m."", ""martes"": ""8 a.m.–4 p.m."", ""miércoles"": ""8 a.m.–4 p.m.""}",,,serpapi_gmaps,0x95bca5c78f3b0e91:0x4d9811d483aef220
serpapi,provider,shop,Peluquería Canina Romy Can Tigre,"Av. Crisólogo Larralde 1684, B1648 Tigre, Provincia de Buenos Aires, Argentina","Tigre, Buenos Aires",-34.4409237,-58.580163399999996,+54 11 3321-6979,,4.9,26,"{""jueves"": ""9 a.m.–5:30 p.m."", ""viernes"": ""9 a.m.–5:30 p.m."", ""sábado"": ""9 a.m.–4 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–5:30 p.m."", ""martes"": ""9 a.m.–5:30 p.m."", ""miércoles"": ""9 a.m.–5:30 p.m.""}",,,serpapi_gmaps,0x95bca50d071a1e89:0x9d4d6f764ebc1d41
serpapi,provider,groomer,"Grooming Club, Peluquería Canina","Sarmiento 2068, B1608 Tigre, Provincia de Buenos Aires, Argentina","Tigre, Buenos Aires",-34.444022,-58.5828011,+54 11 3614-0043,https://wa.me/message/WLVSZFTJORR6O1,5,5,"{""jueves"": ""9 a.m.–5 p.m."", ""viernes"": ""9 a.m.–5 p.m."", ""sábado"": ""10 a.m.–6 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–5 p.m."", ""martes"": ""9 a.m.–5 p.m."", ""miércoles"": ""9 a.m.–5 p.m.""}",,,serpapi_gmaps,0x95bcb19ec7e92123:0x63d66cee1a89a53d
serpapi,provider,shop,Pickytitos,"Mendoza 1640, B1648 Tigre, Provincia de Buenos Aires, Argentina","Tigre, Buenos Aires",-34.4385291,-58.581458899999994,+54 11 3403-3919,https://linktr.ee/Pickytitos,5,73,"{""jueves"": ""7 a.m.–7 p.m."", ""viernes"": ""7 a.m.–7 p.m."", ""sábado"": ""Cerrado"", ""domingo"": ""Cerrado"", ""lunes"": ""7 a.m.–7 p.m."", ""martes"": ""7 a.m.–7 p.m."", ""miércoles"": ""7 a.m.–7 p.m.""}",,,serpapi_gmaps,0x6d55609988eefdd:0x605e93868561e3d4
serpapi,provider,shop,ADIESTRADORA PASEADORA Y PELUQUERIA CANINA,"Av. Italia 707, B1648 Tigre, Provincia de Buenos Aires, Argentina","Tigre, Buenos Aires",-34.427003899999995,-58.5696856,+54 11 5726-9833,https://www.instagram.com/valu.paseadora?igsh=c3UzcmJyY2NtY3V1,5,1,"{""jueves"": ""Abierto las 24 horas"", ""viernes"": ""Abierto las 24 horas"", ""sábado"": ""Cerrado"", ""domingo"": ""Cerrado"", ""lunes"": ""Abierto las 24 horas"", ""martes"": ""Abierto las 24 horas"", ""miércoles"": ""Abierto las 24 horas""}",,True,serpapi_gmaps,0x95bca50038955687:0x9d8f4260868d75de
serpapi,provider,groomer,SPA CANINO PORTO PER CANI,"ACA, Bourdieu 435, B1648 Tigre, Provincia de Buenos Aires, Argentina","Tigre, Buenos Aires",-34.422936899999996,-58.579190999999994,+54 11 5132-3117,https://www.instagram.com/bahia.can?igsh=MWhrZjd0N2x1NWZ4bA%3D%3D&utm_source=qr,4,4,"{""jueves"": ""9 a.m.–1 p.m., 3–5 p.m."", ""viernes"": ""9 a.m.–1 p.m., 3–5 p.m."", ""sábado"": ""Cerrado"", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–1 p.m., 3–5 p.m."", ""martes"": ""9 a.m.–1 p.m., 3–5 p.m."", ""miércoles"": ""9 a.m.–1 p.m., 3–5 p.m.""}",,,serpapi_gmaps,0x95bca5b72f6734b3:0x6c7b7b9465f4c7e0
serpapi,provider,groomer,Ringo peluqueria canina,"Rincon y laprida, Barrio Dut, B1625 Tigre, Provincia de Buenos Aires, Argentina","Tigre, Buenos Aires",-34.4323268,-58.5996355,+54 11 6800-8907,,5,3,"{""jueves"": ""8 a.m.–1 p.m., 2–6 p.m."", ""viernes"": ""8 a.m.–12 p.m."", ""sábado"": ""2–4 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""8 a.m.–1 p.m."", ""martes"": ""8 a.m.–1 p.m., 2–6 p.m."", ""miércoles"": ""8 a.m.–12 p.m.""}",,,serpapi_gmaps,0x95bca5e20efb669f:0x9f3d8138434d978e
serpapi,provider,groomer,"Ángeles sin voz, peluquería canina.","3 de Febrero 2127, B1646CWQ San Fernando, Provincia de Buenos Aires, Argentina","Tigre, Buenos Aires",-34.4482589,-58.5492918,+54 11 2383-1995,,4.8,82,"{""jueves"": ""9 a.m.–9 p.m."", ""viernes"": ""9 a.m.–9 p.m."", ""sábado"": ""10 a.m.–6 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""Cerrado"", ""martes"": ""9 a.m.–9 p.m."", ""miércoles"": ""9 a.m.–9 p.m.""}",,,serpapi_gmaps,0x95bca5f66663655b:0xed93047635865261
serpapi,provider,shop,Zumba pet shop y peluquería canina,"Av. Avellaneda 4323, B1645 San Fernando, Provincia de Buenos Aires, Argentina","San Fernando, Buenos Aires",-34.463841699999996,-58.5796183,+54 11 7045-0358,,4.4,45,"{""jueves"": ""9 a.m.–1 p.m., 4:30–9 p.m."", ""viernes"": ""9 a.m.–1 p.m., 4:30–9 p.m."", ""sábado"": ""9 a.m.–1 p.m., 4:30–9 p.m."", ""domingo"": ""10:30 a.m.–1 p.m."", ""lunes"": ""9 a.m.–1 p.m., 4:30–9 p.m."", ""martes"": ""9 a.m.–1 p.m., 4:30–9 p.m."", ""miércoles"": ""9 a.m.–1 p.m., 4:30–9 p.m.""}",,True,serpapi_gmaps,0x95bca5382e36bb75:0x5d6111cc037e1f1
serpapi,provider,shop,TODO MASCOTAS ( PELUQUERIA CANINA ),"esquina, Italia & Rivadavia, B1646 San Fernando, Provincia de Buenos Aires, Argentina","San Fernando, Buenos Aires",-34.445954,-58.5760486,+54 11 5334-8209,,4.5,15,"{""jueves"": ""8 a.m.–8 p.m."", ""viernes"": ""8 a.m.–8 p.m."", ""sábado"": ""8 a.m.–8 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""8 a.m.–8 p.m."", ""martes"": ""8 a.m.–8 p.m."", ""miércoles"": ""8 a.m.–8 p.m.""}",,True,serpapi_gmaps,0x95bca56d2012bdcd:0xa1cbef7a10c373a5
serpapi,provider,groomer,Peluquería Canina Dana,"Ituzaingó 1855, B1646 San Fernando, Provincia de Buenos Aires, Argentina","San Fernando, Buenos Aires",-34.4416443,-58.5662763,+54 11 3012-4054,https://www.instagram.com/danapeluqueriacanina?igsh=MTdpNWs2a2duZTNjeA==,,,"{""jueves"": ""9 a.m.–6 p.m."", ""viernes"": ""9 a.m.–6 p.m."", ""sábado"": ""9 a.m.–6 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""2–6 p.m."", ""martes"": ""2–6 p.m."", ""miércoles"": ""2–6 p.m.""}",,,serpapi_gmaps,0x95bca5fb964c0169:0x7f4c00dd692361c5
serpapi,provider,groomer,Peluquería Canina Cecilia Diaz,"Carlos Casares 2943, B1646 Victoria, Provincia de Buenos Aires, Argentina","San Fernando, Buenos Aires",-34.4613298,-58.5616785,+54 9 11 5315-9837,https://instagram.com/peluqueriacanina_cd?igshid=MzNlNGNkZWQ4Mg==,4.8,23,"{""jueves"": ""8:30–11:30 a.m., 1:30–6:30 p.m."", ""viernes"": ""8:30–11:30 a.m., 1:30–6:30 p.m."", ""sábado"": ""9:30 a.m.–12:30 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""8:30–11:30 a.m., 1:30–6:30 p.m."", ""martes"": ""8:30–11:30 a.m., 1:30–6:30 p.m."", ""miércoles"": ""8:30–11:30 a.m., 1:30–6:30 p.m.""}",,,serpapi_gmaps,0x95bca5e45d633fb3:0x9bd33ec7bdd05874
serpapi,provider,groomer,Peluqueria Canina Skye ☁️🌤️☀️💖,"Italia 1063, B1646 Virreyes, Provincia de Buenos Aires, Argentina","San Fernando, Buenos Aires",-34.449623599999995,-58.5721103,,,4.8,6,"{""jueves"": ""9 a.m.–8:30 p.m."", ""viernes"": ""9 a.m.–8:30 p.m."", ""sábado"": ""9 a.m.–8:30 p.m."", ""domingo"": ""9 a.m.–1:30 p.m."", ""lunes"": ""9 a.m.–8:30 p.m."", ""martes"": ""12 a.m.–8:30 p.m."", ""miércoles"": ""9 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bcc9cb495ec7db:0xb675a842040bd80b
serpapi,provider,shop,Peluquería canina virreyes,"Sgto. Díaz 2127, B1646 San Fernando, Provincia de Buenos Aires, Argentina","San Fernando, Buenos Aires",-34.4551778,-58.5605237,+54 11 6863-0183,,3,2,{},,,serpapi_gmaps,0x95bca526b0427019:0xbc2caeffd2b9082
serpapi,provider,groomer,Mascotas Felices,"Av. Hipólito Yrigoyen 2907, B1646 CHA, Provincia de Buenos Aires, Argentina","San Fernando, Buenos Aires",-34.4504401,-58.5699243,+54 11 4745-3478,,4.3,36,"{""jueves"": ""9 a.m.–1 p.m., 4–7 p.m."", ""viernes"": ""9 a.m.–1 p.m., 4–7 p.m."", ""sábado"": ""9:30 a.m.–6 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–1 p.m., 4–7 p.m."", ""martes"": ""9 a.m.–1 p.m., 4–7 p.m."", ""miércoles"": ""9 a.m.–1 p.m., 4–7 p.m.""}",,True,serpapi_gmaps,0x95bca569bfb11ac9:0xfb46e10f36fc26eb
serpapi,provider,shop,Peluquería Canina Noely,"Carlos Casares 4114, B1644 Victoria, Provincia de Buenos Aires, Argentina","San Fernando, Buenos Aires",-34.4677463,-58.574192399999994,+54 11 3909-8776,,4.7,16,"{""jueves"": ""9 a.m.–8 p.m."", ""viernes"": ""9 a.m.–8 p.m."", ""sábado"": ""Cerrado"", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–8 p.m."", ""martes"": ""9 a.m.–8 p.m."", ""miércoles"": ""9 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bca57b78bd0ea3:0xb6b8c331cca9eb47
serpapi,provider,shop,Bellas Mascotas,"Plus Ultra 2185, B1646 Virreyes, Provincia de Buenos Aires, Argentina","San Fernando, Buenos Aires",-34.4579862,-58.565053199999994,+54 11 3107-5989,,4.8,29,"{""jueves"": ""8 a.m.–4 p.m."", ""viernes"": ""8 a.m.–4 p.m."", ""sábado"": ""Cerrado"", ""domingo"": ""Cerrado"", ""lunes"": ""8 a.m.–4 p.m."", ""martes"": ""8 a.m.–4 p.m."", ""miércoles"": ""8 a.m.–4 p.m.""}",,,serpapi_gmaps,0x95bca5b4899933db:0x11cb661aaae7539f
serpapi,provider,shop,CUATROCACHORROS 🐾,"Av. Pres. Perón 3079, B1644 Victoria, Provincia de Buenos Aires, Argentina","San Fernando, Buenos Aires",-34.452624199999995,-58.539512099999996,+54 11 4725-2779,,4.9,90,"{""jueves"": ""9 a.m.–1 p.m., 4–8 p.m."", ""viernes"": ""9 a.m.–1 p.m., 4–8 p.m."", ""sábado"": ""9 a.m.–2 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–1 p.m., 4–8 p.m."", ""martes"": ""9 a.m.–1 p.m., 4–8 p.m."", ""miércoles"": ""9 a.m.–1 p.m., 4–8 p.m.""}",,,serpapi_gmaps,0x95bcafef7aa28631:0x73b9396712ec1e47
serpapi,provider,shop,HUELLITA GUARDERÍA Y PELUQUERÍA CANINA,"Paso 374, B1878 Quilmes, Provincia de Buenos Aires, Argentina","Quilmes, Buenos Aires",-34.7136625,-58.2591846,+54 11 4491-6124,http://www.instagram.com/huellita.pyg/,4.7,235,"{""jueves"": ""9 a.m.–8 p.m."", ""viernes"": ""9 a.m.–8 p.m."", ""sábado"": ""9 a.m.–1 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–8 p.m."", ""martes"": ""9 a.m.–8 p.m."", ""miércoles"": ""9 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95a32e1655bd02eb:0xd75fc12c0471b430
serpapi,provider,groomer,"PELUDOS, peluqueria canina","Garay, e/ Moreno e yrigoyen, B1878 Quilmes, Provincia de Buenos Aires, Argentina","Quilmes, Buenos Aires",-34.7323843,-58.2523683,+54 11 5935-3556,,5,69,"{""jueves"": ""9 a.m.–6 p.m."", ""viernes"": ""9 a.m.–6 p.m."", ""sábado"": ""Cerrado"", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–6 p.m."", ""martes"": ""9 a.m.–6 p.m."", ""miércoles"": ""9 a.m.–6 p.m.""}",,,serpapi_gmaps,0x95a32f2721c5adaf:0x13b70ef4703c0611
serpapi,provider,groomer,Peluqueria Canina Pichi,"Av. Carlos Pellegrini 1021, B1878 Quilmes, Provincia de Buenos Aires, Argentina","Quilmes, Buenos Aires",-34.7284155,-58.271280999999995,+54 11 6890-9650,https://instagram.com/pelucaninapichi,4.9,134,"{""jueves"": ""9 a.m.–6 p.m."", ""viernes"": ""9 a.m.–6 p.m."", ""sábado"": ""9 a.m.–6 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""Cerrado"", ""martes"": ""9 a.m.–6 p.m."", ""miércoles"": ""9 a.m.–6 p.m.""}",,,serpapi_gmaps,0x95a32f1ce20e483b:0x9a1a9e816f78d73b
serpapi,provider,groomer,La Pelu Canina de Alexia,"Triunvirato 2233, B1878 Quilmes Oeste, Provincia de Buenos Aires, Argentina","Quilmes, Buenos Aires",-34.7451915,-58.2763901,+54 11 7363-9862,https://instagram.com/alexiapelucanina?utm_medium=copy_link,4.9,36,"{""jueves"": ""9 a.m.–6 p.m."", ""viernes"": ""9 a.m.–6 p.m."", ""sábado"": ""9 a.m.–5 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–6 p.m."", ""martes"": ""9 a.m.–6 p.m."", ""miércoles"": ""9 a.m.–6 p.m.""}",,,serpapi_gmaps,0x95a32f24408eadd7:0x575b6fa45776521d
serpapi,provider,groomer,Que Guapos,"Gral. Acha 3420, B1879 Quilmes Oeste, Provincia de Buenos Aires, Argentina","Quilmes, Buenos Aires",-34.7539186,-58.2771781,+54 11 2317-8814,,4.8,71,"{""jueves"": ""9 a.m.–6 p.m."", ""viernes"": ""9 a.m.–6 p.m."", ""sábado"": ""9 a.m.–6 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""Cerrado"", ""martes"": ""9 a.m.–6 p.m."", ""miércoles"": ""9 a.m.–6 p.m.""}",,,serpapi_gmaps,0x95a32e83173be411:0xb42fbdd86b804e34
serpapi,provider,groomer,Mi Espumita Peluqueria Canina,"Moreno 1031, B1878 Quilmes, Provincia de Buenos Aires, Argentina","Quilmes, Buenos Aires",-34.7294049,-58.2532498,+54 11 6508-2326,https://www.instagram.com/miespumitapelu/,4.7,95,"{""jueves"": ""9 a.m.–5 p.m."", ""viernes"": ""9 a.m.–5 p.m."", ""sábado"": ""9 a.m.–5 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""Cerrado"", ""martes"": ""9 a.m.–5 p.m."", ""miércoles"": ""9 a.m.–5 p.m.""}",,,serpapi_gmaps,0x95a32f8922bbe279:0x54ea87f30291c2a8
serpapi,provider,groomer,Carina Acosta Peluqueria y Estetica Canina,"Marcelo Torcuato de Alvear 656, B1878 Quilmes Oeste, Provincia de Buenos Aires, Argentina","Quilmes, Buenos Aires",-34.7228462,-58.2723935,+54 11 6016-5015,,4.9,48,"{""jueves"": ""10 a.m.–4 p.m."", ""viernes"": ""10 a.m.–4 p.m."", ""sábado"": ""10 a.m.–2 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–4 p.m."", ""martes"": ""10 a.m.–4 p.m."", ""miércoles"": ""10 a.m.–4 p.m.""}",,,serpapi_gmaps,0x95a32f1941be7131:0x62bbcd398418c055
serpapi,provider,groomer,La Pelu de Pato,"Roque Sáenz Peña 2882, B1878 Quilmes, Provincia de Buenos Aires, Argentina","Quilmes, Buenos Aires",-34.73817,-58.254933199999996,+54 11 2321-9498,http://facebook.com/lapeludepato,5,75,"{""jueves"": ""11 a.m.–6:30 p.m."", ""viernes"": ""11 a.m.–6:30 p.m."", ""sábado"": ""11 a.m.–6:30 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""11 a.m.–6:30 p.m."", ""martes"": ""11 a.m.–6:30 p.m."", ""miércoles"": ""11 a.m.–6:30 p.m.""}",,,serpapi_gmaps,0x95a32f942e222459:0xb26c8631ea2748d0
serpapi,provider,groomer,Nugnes Groomer Kennel Y Pets,"Triunvirato 4676, B1879 Quilmes Oeste, Provincia de Buenos Aires, Argentina","Quilmes, Buenos Aires",-34.7574137,-58.298319,+54 11 4200-2563,,4.7,173,{},,,serpapi_gmaps,0x95a32c341cda3f41:0x7ceb9e5f1e223d6
serpapi,provider,groomer,Mi Perro Dinamita Peluqueria Canina,"Triunvirato 708, B1878 Quilmes, Provincia de Buenos Aires, Argentina","Quilmes, Buenos Aires",-34.7374039,-58.2603541,+54 11 3945-3530,http://www.instagram.com/miperro.dinamita,5,40,"{""jueves"": ""9 a.m.–4:30 p.m."", ""viernes"": ""9 a.m.–4:30 p.m."", ""sábado"": ""10 a.m.–5:30 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""Cerrado"", ""martes"": ""9 a.m.–4:30 p.m."", ""miércoles"": ""9 a.m.–4:30 p.m.""}",,,serpapi_gmaps,0x95a32f006eca89c9:0xe40b614008c03879
serpapi,provider,groomer,Bitch peluqueria canina,"Av. Otamendi 1166, B1878 Buenos Aires, Provincia de Buenos Aires, Argentina","Quilmes, Buenos Aires",-34.7121186,-58.240079099999996,+54 11 2495-5014,,4.8,23,"{""jueves"": ""10 a.m.–8 p.m."", ""viernes"": ""10 a.m.–8 p.m."", ""sábado"": ""10 a.m.–8 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–8 p.m."", ""martes"": ""10 a.m.–8 p.m."", ""miércoles"": ""10 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95a32f3f89e69759:0x26d876dc24102adb
serpapi,provider,groomer,Poochie-pet,"B1878 Quilmes, Provincia de Buenos Aires, Argentina","Quilmes, Buenos Aires",-34.7382865,-58.2447002,+54 11 6752-2878,,5,1,"{""jueves"": ""9:30 a.m.–1 p.m., 3:30–7 p.m."", ""viernes"": ""9:30 a.m.–1 p.m., 3:30–7 p.m."", ""sábado"": ""9:30 a.m.–1 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9:30 a.m.–1 p.m., 3:30–7 p.m."", ""martes"": ""9:30 a.m.–1 p.m., 3:30–7 p.m."", ""miércoles"": ""9:30 a.m.–1 p.m., 3:30–7 p.m.""}",,,serpapi_gmaps,0x95a32f6a72d55c4b:0x5a917eff1b30735d
serpapi,provider,groomer,Punto Guau,"Corrientes 499, B1878 Quilmes, Provincia de Buenos Aires, Argentina","Quilmes, Buenos Aires",-34.7277066,-58.2648052,+54 11 4350-9828,,4.4,49,"{""jueves"": ""9 a.m.–5 p.m."", ""viernes"": ""9 a.m.–5 p.m."", ""sábado"": ""9 a.m.–5 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–5 p.m."", ""martes"": ""9 a.m.–5 p.m."", ""miércoles"": ""9 a.m.–5 p.m.""}",,,serpapi_gmaps,0x95a32e6c1ff2a041:0x47827a7e944180f4
serpapi,provider,groomer,Peluqueria Canina Cannes,"Lavalleja 3363, B1879 Quilmes Oeste, Provincia de Buenos Aires, Argentina","Quilmes, Buenos Aires",-34.753902499999995,-58.287765099999994,+54 11 3767-6816,https://www.instagram.com/cannes.perruqueria?igsh=MWtnaXdvMXQzYms0eA==,5,24,"{""jueves"": ""8 a.m.–9 p.m."", ""viernes"": ""8 a.m.–9 p.m."", ""sábado"": ""8 a.m.–9 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""8 a.m.–9 p.m."", ""martes"": ""8 a.m.–9 p.m."", ""miércoles"": ""8 a.m.–9 p.m.""}",,True,serpapi_gmaps,0x95a2d500712b4b37:0xa41aa7e509e2d3c9
serpapi,provider,shop,Peluquería canina Virginia,"Roque Sáenz Peña 1316, B1878 Quilmes Oeste, Provincia de Buenos Aires, Argentina","Quilmes, Buenos Aires",-34.7265776,-58.2642783,+54 11 3159-0724,,5,40,"{""jueves"": ""9 a.m.–5 p.m."", ""viernes"": ""9 a.m.–5 p.m."", ""sábado"": ""9 a.m.–5 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–5 p.m."", ""martes"": ""9 a.m.–5 p.m."", ""miércoles"": ""9 a.m.–5 p.m.""}",,,serpapi_gmaps,0x95a32fec3720cb51:0xeb86521885e9d03a
serpapi,provider,groomer,Peluqueria Canina M&K,"Ascasubi 875, B1878 Quilmes, Provincia de Buenos Aires, Argentina","Quilmes, Buenos Aires",-34.7327334,-58.231413599999996,+54 11 3192-2291,,4.3,38,{},,,serpapi_gmaps,0x95a32efeeb6212c5:0x5e46c98eb7da9ffb
serpapi,provider,shop,peluquería canina tanis,"Martín Rodríguez 2630, B1878 Quilmes, Provincia de Buenos Aires, Argentina","Quilmes, Buenos Aires",-34.7413869,-58.268357599999995,+54 11 4190-4066,https://www.instagram.com/peluqueriacaninatanis?igsh=MWVhdzc1YWpkdW5odA%3D%3D&utm_source=qr,5,1,"{""jueves"": ""Abierto las 24 horas"", ""viernes"": ""Abierto las 24 horas"", ""sábado"": ""Abierto las 24 horas"", ""domingo"": ""Cerrado"", ""lunes"": ""Abierto las 24 horas"", ""martes"": ""Abierto las 24 horas"", ""miércoles"": ""Abierto las 24 horas""}",,True,serpapi_gmaps,0x95a32f005058c2f5:0xd844a8aa4c53529e
serpapi,provider,groomer,Forrajeria y Peluquería Canina LPDB,"Cevallos 675, B1878 Quilmes, Provincia de Buenos Aires, Argentina","Quilmes, Buenos Aires",-34.7180325,-58.2463087,+54 11 7367-3152,https://wa.link/rwmsvl,5,22,"{""jueves"": ""9 a.m.–1 p.m., 4–8:30 p.m."", ""viernes"": ""9 a.m.–1 p.m., 4–8:30 p.m."", ""sábado"": ""9 a.m.–1 p.m., 4–8:30 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–1 p.m., 4–8:30 p.m."", ""martes"": ""9 a.m.–1 p.m., 4–8:30 p.m."", ""miércoles"": ""9 a.m.–1 p.m., 4–8:30 p.m.""}",,,serpapi_gmaps,0x95a32f1a5ec6b221:0x29d7509bcd8d612a
